%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top           span      chord_tip    my_function 
1            NO_ID           0.08           0.08            0.4            0.4           0.15           0.15             10              1   -43.11746386 
2            NO_ID           0.12  0.06732433253   0.3980407784   0.3955623551   0.1473244537   0.1377828579    10.00043557    0.995537944   -45.92360943 
3            NO_ID           0.12  0.04084988807   0.3778272499   0.3912446682   0.1272159834           0.11    10.00153742    1.009877578   -47.30540723 
4            NO_ID           0.12  0.04189031426   0.3564512548   0.3874702343           0.11           0.11    10.00275846    1.030804387   -40.08924913 
5            NO_ID           0.12  0.04099332872   0.3748802013   0.3907242976   0.1248424639           0.11    10.00170576    1.012762699   -47.93154424 
6            NO_ID           0.12  0.04227689439   0.3610446782   0.3882279105           0.11           0.11    10.00251319    1.026637966     -52.427053 
7            NO_ID           0.12  0.04132457305            0.3   0.3734440214           0.11           0.11    10.00562605    1.055619576   -33.97147049 
8            NO_ID           0.12  0.04217503392   0.3545153275   0.3866466228           0.11           0.11    10.00284614    1.029737845   -39.87446213 
9            NO_ID           0.12  0.04226670834   0.3603917432   0.3880697817           0.11           0.11    10.00254649    1.026947954   -40.03770361 
10           NO_ID           0.12  0.04227587579   0.3609793847   0.3882120976           0.11           0.11    10.00251652    1.026668965   -52.35867068 
11           NO_ID           0.12  0.04227679253   0.3610381489   0.3882263292           0.11           0.11    10.00251353    1.026641066   -52.48629068 
12           NO_ID           0.12  0.04029157318            0.3   0.3742938601           0.11           0.11    10.00534637    1.062170784   -34.00140791 
13           NO_ID           0.12  0.04202501929   0.3532970533   0.3864593592           0.11           0.11     10.0028728    1.031147083   -39.99224322 
14           NO_ID           0.12  0.04225161521   0.3602640393   0.3880496322           0.11           0.11    10.00254945    1.027091668   -40.03107637 
15           NO_ID           0.12   0.0422742748   0.3609607379   0.3882086595           0.11           0.11    10.00251712    1.026686126   -52.56615932 
16           NO_ID           0.12           0.04   0.3141520595   0.3766036863           0.11           0.11     10.0047298    1.059080617   -34.80933863 
17           NO_ID           0.12  0.04201110075   0.3555441411   0.3868657576           0.11           0.11    10.00277316    1.030434745   -40.02731173 
18           NO_ID           0.12  0.04224795739   0.3604190782   0.3880743693           0.11           0.11    10.00254272    1.027060988   -52.34803492 
19           NO_ID           0.12  0.04227150436   0.3609037173   0.3881945227           0.11           0.11    10.00251981    1.026725588   -52.37213704 
20           NO_ID           0.12  0.04227399776   0.3609550359   0.3882072458           0.11           0.11    10.00251739    1.026690072   -52.56113473 
21           NO_ID           0.12  0.04227424709   0.3609601677   0.3882085181           0.11           0.11    10.00251715    1.026686521   -52.43856363 
22           NO_ID           0.12  0.04227427203   0.3609606809   0.3882086453           0.11           0.11    10.00251712    1.026686166   -52.57110062 
